gene_name	cluster_id
RapGAP1	60
Glycogenin	60
stumps	60
Ect3	60
pst	60
CG4297	60
ttk	60
stas	60
CG7461	60
vsg	60
CG2277	60
CG1607	60
fray	60
CG7149	60
CG10126	60
Tapdelta	60
RpL35	60
CG31673	60
JhI-26	60
CG5734	60
CG18598	60
Tsp42Ed	60
CG5059	60
Frl	60
Ect4	60
cer	60
Nop17l	60
Glg1	60
Taldo	60
CG7029	60
HDAC6	60
pnt	60
CG18208	60
CG43658	60
Krn	60
FER	60
Mvl	60
Sodh-2	60
CG17026	60
CG31344	60
sima	60
Gclc	60
Ent2	60
sgl	60
Tspo	60
CG8745	60
brk	60
CG6767	60
nkd	60
ct	60
PRAS40	60
CG5953	60
Cp1	60
CG12384	60
Cyp12b2	60
CG8176	60
Gfat2	60
eEF1gamma	60
CG4598	60
RpL39	60
eEF1beta	60
CG8602	60
RpS21	60
smal	60
Moe	60
AdSS	60
shn	60
ACC	60
CG31815	60
CR42491	60
Dic1	60
CG5455	60
Thiolase	60
CG30022	60
CG42342	60
nolo	60
Lmpt	60
CG32473	60
Xrp1	60
CG9801	60
DPCoAC	60
baf	60
CG5590	60
ifc	60
RpS19a	60
Dmtn	60
CG12171	60
Tpi	60
CG4404	60
GlyS	60
CG2034	60
CR32218	60
PHGPx	60
MSBP	60
CG8507	60
Fdh	60
scyl	60
CG4729	60
Esyt2	60
scro	60
Inos	60
Dyrk2	60
RhoGEF2	60
Nmdmc	60
ens	60
Rpi	60
scu	60
CG34383	60
CG8036	60
ninaB	60
CG4853	60
CG11791	60
wts	60
Dif	60
CG2680	60
Got2	60
Doa	60
CG6983	60
CG17754	60
SNF4Agamma	60
Pglym78	60
AnxB10	60
CG10654	60
L2HGDH	60
Sar1	60
CG14441	60
AGBE	60
oxt	60
GstS1	60
CG11151	60
CG6028	60
stck	60
CG7231	60
CG17841	60
CG14969	60
Eno	60
GstT1	60
Sec61alpha	60
tank	60
CG9917	60
CG9662	60
CG5991	60
zfh1	60
CG8331	60
cnc	60
Oscillin	60
Ac76E	60
Nak	60
cora	60
Eip93F	60
Nhe3	60
CG1998	60
Sap-r	60
CG6950	60
Sfxn2	60
CG5830	60
cu	60
Naa60	60
CG7272	60
CG18081	60
Mgstl	60
Mitf	60
Dscam1	60
Pde11	60
CG7139	60
alpha-Est9	60
Ctl2	60
l(3)05822	60
CG17271	60
retm	60
hid	60
CG42542	60
CG11537	60
CG12107	60
NK7.1	60
Pdxk	60
Pmp70	60
Pdi	60
CG31751	60
CG7766	60
RpS15Ab	60
Acsl	60
Nph	60
drpr	60
VGlut	61
CG11294	61
svp	61
msi	61
CG15478	61
CG10804	61
Rh7	61
tup	61
CG42458	61
Nplp1	61
SoxN	61
CR45312	61
Fife	61
Hmx	61
bi	61
CG32017	61
PVRAP	61
Hasp	61
Octbeta1R	61
Gapdh2	61
Dat	61
nSyb	61
cpx	61
CG34355	61
ru	61
slgA	61
LpR1	61
shi	61
Vha16-1	61
Vha26	61
5-HT2A	61
ome	61
Dscam2	61
Hexo2	61
5-HT1A	61
IscU	61
CG14757	61
Vha55	61
fwe	61
DIP-delta	61
AdoR	61
CG2082	61
Vha44	61
ATPsynF	61
mbl	61
CG9328	61
GC1	61
CG32544	61
Ggamma1	61
luna	61
CG42392	61
Cbp53E	61
levy	61
Corin	61
ATPsynbeta	61
Snap25	61
Vha13	61
CG6330	61
VhaAC39-1	61
CG6329	61
Gasz	61
CG7407	61
CG1640	61
Syt1	61
Syx1A	61
dpr11	61
kek2	61
VhaSFD	61
CG45263	61
CG12994	61
CG13739	61
CG43740	61
bol	61
Tpi	61
Rab3	61
CG18208	61
COX6B	61
CG31808	61
Nlg4	61
CG45049	61
Gapdh1	61
CG14044	61
caps	61
Vha68-1	61
DIP-gamma	61
CG16833	61
nrv3	61
VhaPPA1-1	61
COX4	61
CG34370	61
Eno	61
CG15431	61
Ald	61
Vha14-1	61
Sfxn1-3	61
Eip63F-1	61
mamo	61
EndoA	61
dpr2	61
Pgk	61
Syt7	61
Gbeta5	61
mtd	61
Nlg3	61
CG6006	61
CG31030	61
PIP5K59B	61
Epac	61
dpr20	61
CG32278	61
GstD1	61
beat-IV	61
AP-1sigma	61
CG1607	61
CG9674	61
CG43066	61
CG18815	61
CG32700	61
ATPsynB	61
Pglym78	61
Mob2	61
pgant5	61
Vha36-1	61
GLS	61
tinc	61
sm	61
CG13954	61
ATPsynG	61
Tom20	61
CadN	61
RFeSP	61
PyK	61
Dap160	61
Rop	61
CG8910	61
Argk	61
ND-20	61
Drat	61
sif	61
mRpL23	61
SdhB	61
Pal2	61
Tina-1	61
Syngr	61
P5CDh1	61
EndoB	61
Pvf3	61
RpL5	61
COX7A	61
CG6044	61
Usf	61
Sod2	61
Mid1	61
Syx6	61
l(1)G0196	61
CR44317	61
CG5028	61
nwk	61
CG4587	61
Mpcp2	61
CG1907	61
CG11076	61
Pdfr	61
EMRE	61
Pfk	61
CASK	61
CG30089	61
CG42260	61
SdhC	61
VhaM8.9	61
CG6154	61
eIF4EHP	61
UQCR-C2	61
sky	61
sano	61
tutl	61
ND-MWFE	61
rogdi	61
Fas1	61
stai	61
kdn	61
VhaM9.7-a	61
CG30116	61
comt	61
Cyt-c-p	61
mge	61
COX5A	61
AP-2sigma	61
ND-19	61
kek3	61
stj	61
btsz	61
l(1)G0156	61
CG31814	61
Pcyt1	61
Ace	61
Tim17b	61
cu	61
CG1902	61
CG9813	61
CG13743	61
COX8	61
ATPsynD	61
CG13384	61
dnc	61
ND-PDSW	61
mtt	61
CG7943	61
Hsp60A	61
ND-MLRQ	61
CG14591	61
porin	61
CG11537	61
dpr15	61
Hsp83	61
CG6123	61
mRpL17	61
Dyrk2	61
veli	61
RpL40	61
COX7C	61
eIF1A	61
CG14372	61
CG15803	61
Lim3	61
CD98hc	61
Fili	61
CG12822	61
Pgi	61
Dak1	61
CG13623	61
ND-23	61
CG7582	61
Aplip1	61
Nca	61
CG4686	61
RpL24-like	61
CG7630	61
FMRFaR	61
fend	61
ens	61
vig	61
Shal	61
ND-B17.2	61
blw	61
Droj2	61
side	61
Atg8a	61
gammaSnap1	61
TBC1D16	61
CG43707	61
SdhD	61
CG13248	61
dpr5	61
CG1695	61
qm	61
CG32428	61
CG11267	61
Octbeta3R	61
unc-104	61
ox	61
roh	61
ND-30	61
ND-B15	61
nAChRalpha7	61
Ip259	61
alpha-Man-Ia	61
Dop1R1	61
ATPsyndelta	61
sra	61
Mdh2	61
Cisd2	61
Ktl	61
TyrR	61
CG44242	61
Synj	61
CG5010	61
CG12237	61
SPoCk	61
CG15772	61
Drep4	61
CG9921	61
CG3860	61
twz	61
DIP-beta	61
slp1	62
slp2	62
Vsx2	62
VGlut	62
CG1504	62
CR31451	62
Vsx1	62
CG30419	62
sim	62
CG6006	62
zfh2	62
ap	62
bru3	62
dati	62
CG34355	62
klg	62
CG32017	62
Pdcd4	62
Dop2R	62
IscU	62
CR44024	62
mbl	62
DIP-alpha	62
Pde6	62
CG14459	62
Ten-m	62
slgA	62
CG15236	62
CG1402	62
CG12594	62
TyrR	62
SKIP	62
Dat	62
shg	62
DIP-theta	62
pros	62
CG34155	62
CG12994	62
robo2	62
CG5758	62
Optix	62
PVRAP	62
RunxA	62
stai	62
dpr6	62
Ccn	62
SK	62
fax	62
CG1695	62
br	62
Cyt-c1	62
18w	62
CG42674	62
CG3262	62
Teh1	62
CG43759	62
CG46301	62
CG11030	62
NLaz	62
tutl	62
Mkk4	62
hdc	62
CG43795	62
Df31	62
chn	62
Evi5	62
Xpc	62
Diap2	62
CG34404	62
CG14806	62
cno	62
prim	62
Ppa	62
CG12502	62
Dh44	62
CG8814	62
Hasp	62
GC1	62
CG3556	62
Neto	62
CG34371	62
Btk29A	62
pgant2	62
Corin	62
HmgD	62
hth	62
CG33217	62
Pcyt1	62
beat-IV	62
CG4341	62
Akap200	62
klar	62
CG2680	62
zfh1	62
PPP4R2r	62
mspo	63
CR45621	63
CG42394	63
CG32982	63
eys	63
Rbp6	63
mbl	63
kirre	63
dpr17	63
Wnt10	63
vvl	63
Pvf3	63
scro	63
Ktl	63
CG11085	63
ChAT	63
Octbeta3R	63
CG2082	63
Octbeta2R	63
scyl	63
CG31760	63
CG42340	63
CG17716	63
ttv	63
Dscam4	63
dpr11	63
sim	63
CG9932	63
Cngl	63
cindr	63
pdm3	63
CG45263	63
cmpy	63
dac	63
qvr	63
igl	63
Toll-6	63
rdx	63
nrv3	63
VAChT	63
cpx	63
Wnt4	63
Cbp53E	63
fred	63
Ih	63
MCU	63
osp	63
CG9650	63
trn	63
CG31345	63
CG11000	63
CG1463	63
Npc2a	63
fz2	63
LpR1	63
Nlg4	63
AnxB10	63
Tet	63
kek3	63
klu	63
CG42673	63
dpr16	63
nrm	63
stv	63
Nlg3	63
ko	63
CG43902	63
CG1402	63
pHCl-1	63
dpr10	63
COX8	63
CG11876	63
CG12991	63
CG9813	63
dally	63
ND-B14.5B	63
SdhD	63
CG42674	63
Tl	63
mamo	63
ND-B14	63
inaE	63
CR46003	63
CG10384	63
tutl	63
ND-20	63
CG42342	63
Frq1	63
eIF4B	63
levy	63
CG9896	63
5-HT2A	63
CG13365	63
mRpS24	63
phyl	63
glec	63
Pal2	63
emc	63
CG32369	63
COX7C	63
CG15630	63
CR41597	63
SP1029	63
CG32698	63
ND-MLRQ	63
Hsp70Bc	63
Argk	63
chrb	63
cype	63
ST6Gal	63
Gpdh	63
roX2	63
mRpL55	63
CG34383	63
COX5A	63
LpR2	63
DnaJ-1	63
Pglym78	63
lin-52	63
Adk1	63
ATPsyndelta	63
roh	63
fz	63
CG31324	63
CG42238	63
CG43795	63
beat-Ib	63
cno	63
dpr13	63
ATPsynG	63
ftz-f1	63
Sh	63
CG30419	63
CCKLR-17D3	63
RFeSP	63
Mdh2	63
Syt7	63
sNPF-R	63
CR44317	63
ox	63
Gapdh2	63
Trim9	63
SLO2	63
CG43740	63
CG13594	63
ap	63
Gfrl	63
nuf	63
Hsp68	63
side	63
CR43148	63
Ccn	63
CG12594	63
Hsp70Aa	63
Sytalpha	63
bru1	63
alphagamma-element:CR32865	63
Vmat	64
Tdc2	64
CG4577	64
SIFa	64
Sox21a	64
Tbh	64
Lim1	64
CR44165	64
Imp	64
Dl	64
JhI-21	64
Nep2	64
CG14516	64
Rgk3	64
7B2	64
Pu	64
Nep1	64
hig	64
CG32532	64
CG1572	64
rgr	64
CG34155	64
Dscam2	64
IA-2	64
CG43222	64
Mip	64
Neto	64
Pal2	64
Rgk2	64
Alk	64
Calx	64
Pcd	64
5-HT2B	64
sff	64
pdm3	64
lov	64
kug	64
CG2269	64
Cad87A	64
CG33090	64
CG13579	64
Nrt	64
alpha-Man-Ia	64
NetB	64
CG34353	64
CG1275	64
Mmp2	64
Gprk2	64
jdp	64
dmrt99B	64
side	64
Nos	64
ETHR	64
5-HT2A	64
Ppcs	64
CG6282	64
dpr13	64
Fas3	64
Pde8	64
Src64B	64
comm	64
CrzR	64
Calr	64
CG1688	64
dpr9	64
RhoGAP100F	64
Nlp	64
CG3277	64
MFS3	64
Dh31	64
Glo1	64
Sytbeta	64
Nlg3	64
brp	64
Gyc88E	64
dpr1	64
dpr3	64
CG33639	64
Trim9	64
beat-VII	64
Sptr	64
mamo	64
amon	64
Swip-1	64
CG7510	64
Gbeta13F	64
bru3	64
Magi	64
tsr	64
CG14024	64
Rab26	64
cathD	64
Phm	64
Ten-a	64
kek3	64
pr	64
Dhpr	64
VhaAC45	64
Pvr	64
twr	64
Cyp1	64
CG33543	64
mAChR-B	64
CG13743	64
sel	64
Gpb5	64
Df31	64
CG2918	64
svr	64
DIP-epsilon	64
mtt	64
CG9391	64
CG13663	64
CG43759	64
Dgk	64
Mob4	64
mspo	64
Dg	64
Flo1	64
GstO2	64
ct	64
rho	64
hwt	64
CG9368	64
Pka-C1	64
robl	64
chic	64
HmgD	64
unc-104	64
olf413	64
CG32506	64
Pka-R1	64
CG13698	64
eys	64
miple1	64
CadN	64
CG12290	64
Eaat2	64
CR45312	64
CG10804	64
GC	64
CG14715	64
Galphao	64
CG42337	64
CR44320	64
Moe	64
CG5281	64
SKIP	64
rin	64
Tina-1	64
CG15537	64
Unr	64
CG6145	64
numb	64
CG13364	64
CG4629	64
FK506-bp2	64
Act5C	64
zfh2	64
fax	64
18w	64
Pvf3	64
Nep3	64
LRR	64
Hipk	64
CG13594	64
His3.3B	64
fz2	64
Toll-7	64
arm	64
loqs	64
CG13248	64
pod1	64
RpL30	64
zip	64
nord	64
CG42750	64
CG44422	64
CG7637	64
CG11781	64
CD98hc	64
nAChRalpha5	64
CG1648	64
Rac1	64
5-HT7	64
Nmda1	64
Rab27	64
CG32809	64
CG12531	64
CG12163	64
Syt4	64
CG43658	64
Cnx99A	64
CG31140	64
Hsc70-3	64
CG44153	64
vn	64
Tsp97E	64
CG40045	64
CG31064	64
CG31475	64
CG11151	64
sqh	64
Tet	64
CG13288	64
Gdi	64
smt3	64
drl	64
CCAP-R	64
HP4	64
cdi	64
ERp60	64
emc	64
BI-1	64
Nmdar2	64
CaBP1	64
Prosbeta1	64
Ktl	64
CG2519	64
drongo	64
VhaM8.9	64
Manf	64
msn	64
Elk	64
CG10098	64
CG15715	64
CG42402	64
Fer2	64
CG31676	64
Rap1	64
Ca-beta	64
CG43867	64
ref(2)P	64
lolal	64
ths	64
SkpA	64
gprs	64
CG5282	64
dpr21	64
GEFmeso	64
CG32206	64
Pal1	64
Rab14	64
CG8641	64
Der-1	64
Arf79F	64
dpr18	64
rgn	64
RpL39	64
Sod1	64
TMS1	64
twz	64
tinc	64
CG6123	64
ringer	64
Dyrk2	64
dpr6	64
CG31760	64
CG42795	64
Oct-TyrR	64
Hsp67Ba	64
Eip93F	64
CG30116	64
GABA-B-R3	64
Ac13E	64
Piezo	64
sty	64
Octbeta1R	65
CG14989	65
Nos	65
Gad1	65
Ets65A	65
hbn	65
CG10089	65
CG13698	65
CG9896	65
Pka-C3	65
Pvf3	65
Dll	65
Bx	65
NijC	65
beat-VII	65
GluRIB	65
cpx	65
Eip63F-1	65
Tsp97E	65
CG33639	65
CG2082	65
Rbp6	65
cmpy	65
CG11000	65
CG42817	65
CG10384	65
Bsg	65
Chd64	65
Argk	65
Toll-6	65
jeb	65
Nckx30C	65
Eip93F	65
CG4587	65
CG44422	65
toy	65
CG3257	65
nSyb	65
CG32225	65
norpA	65
Ggamma30A	65
mtd	65
Pdk	65
scyl	65
chrb	65
Dscam2	65
Atox1	65
Ald	65
CG42540	65
RapGAP1	65
VGAT	65
Csp	65
fd59A	65
shakB	65
ct	65
s-cup	65
CG32982	65
CG10738	65
SdhD	65
CG32052	65
beat-VI	65
porin	65
Hr38	65
Men	65
CG6329	65
CG45049	65
COX6B	65
ATPsyngamma	65
Npc2a	65
flw	65
roh	65
dpr17	65
slgA	65
levy	65
Teh1	65
Pglym78	65
Dak1	65
mspo	65
nrv3	65
Pgk	65
dpr8	65
Gapdh2	65
CG31324	65
CG11638	65
CG45263	65
bab2	65
SoxN	65
Wdr62	65
Ssadh	65
Vha68-1	65
CG9932	65
CG30389	65
ND-51	65
CG8916	65
Pect	65
COX5A	65
bi	65
5-HT2A	65
shi	65
Vha14-1	65
CG32278	65
Scgdelta	65
Cngl	65
CG15630	65
RFeSP	65
CG8671	65
CG9674	65
CG10804	65
PyK	65
glec	65
CG32700	65
AstA-R1	65
cindr	65
blw	65
Mmp2	65
tna	65
ND-B14	65
ND-42	65
ATPsynO	65
ND-B16.6	65
sra	65
Fas2	65
nAChRalpha3	65
CG11221	65
HmgD	65
Vha55	65
CG12822	65
Vha26	65
CG5151	65
ATPsynB	65
Got1	65
Gapdh1	65
CCKLR-17D3	65
ATPsynbeta	65
RpL23	65
Ddc	65
CG42450	65
GluRIA	65
CG15236	65
ND-39	65
ATPsynD	65
Mpcp2	65
CaMKI	65
Cka	65
Syngr	65
Atet	65
beat-IIIb	65
Lcch3	65
pyd	65
bol	65
ND-20	65
CG3860	65
CG43066	65
VhaAC39-1	65
hbs	65
Rim2	65
roX2	65
Adar	65
ATPsynCF6	65
CG11752	65
Rab3	65
CG10082	65
nwk	65
l(2)k09913	65
Drat	65
ATPsynE	65
rdx	65
CG13995	65
CG18815	65
stj	65
KrT95D	65
nAChRalpha7	65
CG14186	65
ATPsyndelta	65
CG17839	65
CG3961	65
CadN2	65
Hex-A	65
CG5028	65
Sfxn1-3	65
CG6330	65
Rab27	65
ND-ACP	65
kdn	65
QIL1	65
CG5065	65
Appl	65
Mdh2	65
Vha44	65
EndoA	65
trc	65
Kif3C	65
Sidpn	65
ND-B14.5A	65
CG7639	65
CG11876	65
stv	65
l(1)G0156	65
ND-MLRQ	65
ND-23	65
His3.3A	65
ort	65
ND-B18	65
ND-B15	65
Dic1	65
CG8500	65
Syp	65
CG4297	65
Tpi	65
CG43737	65
Mob2	65
Synd	65
gprs	65
GC1	65
CR44317	65
elm	65
ND-15	65
CG1907	65
SdhC	65
galectin	65
l(1)G0334	65
CG9413	65
kcc	65
CG5549	65
CG7920	65
CG15760	65
bab1	65
UQCR-C2	65
UQCR-C1	65
Nhe2	65
CG3719	65
CG34370	65
CG32486	65
ND-B14.5B	65
SdhB	65
kek3	65
Gdh	65
CG4238	65
beat-IV	65
CG42376	65
CG4404	65
CG14777	65
CG44837	65
gammaSnap2	65
CG14757	65
ftz-f1	65
CG15309	65
Tina-1	65
DnaJ-1	65
CG15431	65
CG3036	66
eEF1alpha1	66
Timp	66
CG9338	66
Fas2	66
CG18067	66
CG1648	66
sog	66
SPARC	66
CG5390	66
CG7135	66
vir-1	66
CG9336	66
CG10550	66
MRE16	66
Mdh1	66
Tsp42Ea	66
RpLP2	66
Ance	66
lama	66
Mipp1	66
CG10433	66
CG44325	66
CG15098	66
Idgf4	66
Cys	66
nec	66
RpL27A	66
RpLP1	66
Sp7	66
eEF5	66
CG30285	66
CG15661	66
RpS15	66
AnxB9	66
CR30009	66
Mdr65	66
atilla	66
Ugt86Da	66
CG5687	66
CG10702	66
Sirup	66
RpS13	66
RpS5a	66
RpL13A	66
Sdr	66
RpL28	66
Spn88Ea	66
CG1572	66
RpS18	66
CG10311	66
CG8180	66
CG14687	66
RpL10Ab	66
Cyp311a1	66
babos	66
CG7530	66
CG34417	66
cib	66
hdly	66
CG10226	66
Cyp6a20	66
CG15201	66
CG8547	66
CG8034	66
JhI-21	66
GstE6	66
CG6293	66
CG17739	66
CG8837	66
CG3168	66
CG32032	66
RpL37A	66
tsr	66
CG11686	66
ltl	66
CG30203	66
CG15202	66
CAP	66
RpS3A	66
RpL17	66
NKCC	66
CG4630	66
Spn43Ad	66
CG15211	66
GstE12	66
Vha68-2	66
CG13631	66
Syb	66
CG3746	66
CG13124	66
Aldh	66
CG4096	66
Tsp42Ee	66
Pcyt2	66
pst	66
RpS20	66
CG9743	66
CG15203	66
olf186-M	66
Spn43Ab	66
Ugt35a	66
RpS16	66
cathD	66
kay	66
fat-spondin	66
AhcyL2	66
CG17027	66
CG18622	66
RpL30	66
LamC	66
RpS26	66
rdhB	66
RpL27	66
RpL11	66
RpS19a	66
RpL19	66
CG8399	66
scaf	66
CG4721	66
GstD1	66
CG4302	66
Oatp74D	66
CG31705	66
CG13877	66
pes	66
SLC5A11	66
Tis11	66
CG2310	66
Tret1-1	66
by	66
RpS11	66
cv-c	66
CG30460	66
cv-d	66
CG16700	66
CG15083	66
Cyp9f2	66
CG9691	66
CG4269	66
CG2082	66
RpL39	66
CG17278	66
awd	66
Ect4	66
RpL18A	66
scf	66
RpS23	66
moody	66
CG34445	66
magu	66
CG6287	66
RpL35A	66
hebe	66
RpL26	66
pdgy	66
CG31272	66
CG6836	66
CR31044	66
ogre	66
RpL6	66
RpS24	66
Indy	66
Gp150	66
CG6357	66
N	66
stg	66
RpL13	66
Tctp	66
ITP	66
RpS21	66
Tsp42El	66
CG10527	66
Rac2	66
bou	66
Ugt36Bc	66
Tg	66
Thor	66
Myd88	66
RpL7A	66
RhoGAP18B	66
Tollo	66
slow	66
RpL32	66
alpha-Est8	66
CG15209	66
Idgf2	66
nuf	66
CG5577	66
Ude	66
RpS27A	66
Vha100-2	66
Lsd-2	66
CG14439	66
CG30069	66
GstD3	66
Tsf1	66
Idgf3	66
FER	66
fog	66
yip2	66
foxo	66
Cyt-b5	66
how	66
CG11791	66
CG17646	66
CG6126	66
whd	66
santa-maria	66
RpLP0	66
CG42390	66
Tsp42Eg	66
gbb	66
RhoL	66
RpS27	66
SP2637	66
aos	66
RpS15Aa	66
CG5973	66
RpS12	66
RpL24	66
stl	66
Hsc70-4	66
Npc2b	66
RpS17	66
RpL12	66
CG9628	66
CG14253	66
CG12262	66
Ilp6	66
RpS10b	66
euc	66
Atf3	66
Tsp42Ef	66
CtsB1	66
CR43870	66
Taz	66
SP1173	66
CG16947	66
RpL23	66
lost	66
RpS8	66
pyd3	66
kibra	66
eEF1gamma	66
eEF1beta	66
CG14696	66
trol	66
Slc45-1	66
RpL41	66
CG4462	66
AsnS	66
fng	66
myo	66
CG14207	66
Trx-2	66
daw	66
apt	66
Spn42Dd	66
VhaM9.7-b	66
RpL7	66
Jheh2	66
Hnf4	66
Pdk	66
mfas	66
Thiolase	66
CG10479	66
CG4598	66
loco	66
Inx2	66
CG30197	66
CG31689	66
CG34325	66
Idgf6	66
spz	66
RpS9	66
Col4a1	66
CG3164	66
pAbp	66
CG1674	66
Frl	66
if	66
CG6231	66
RpL35	66
Galphai	66
CG5167	66
CG5793	66
Nost	66
CG12065	66
Cyp4g15	66
Sap-r	66
CG32407	66
CG4301	66
Rho1	66
CG10237	66
ken	66
CG2852	66
h	66
Spn27A	66
CG12560	66
CG40160	66
RpL18	66
RpS14b	66
RpL4	66
lbm	66
AnxB11	66
RpL34b	66
CG31200	66
CG17121	66
CG4991	66
Mtpalpha	66
zormin	66
MFS14	66
RpS3	66
Fkbp14	66
CG31548	66
Df31	66
zfh1	66
repo	66
Eip71CD	66
wgn	66
GstE3	66
CG3091	66
Lac	66
RpL23A	66
Tsp42Ed	66
RpL8	66
CG7834	66
Mmp1	66
CR46006	66
CG2493	66
VhaM9.7-c	66
T48	66
gb	66
CG42240	66
ced-6	66
CG7800	66
CG5254	66
for	66
Ugt86Dd	66
GILT1	66
Moe	66
CR43334	66
Spn77Ba	66
svp	66
QC	66
CR33963	66
Irc	66
SmD3	66
Cyp6a17	66
vri	66
Kr-h2	66
CG7461	66
D2hgdh	66
CG30159	66
ttk	66
GstD9	66
Glo1	66
CG10444	66
AnxB10	66
GstE1	66
Vinc	66
egr	66
vkg	66
ci	66
RpS14a	66
be	66
CG43658	66
regucalcin	66
CR18228	66
sktl	66
E(spl)mbeta-HLH	66
sens-2	66
betaTub56D	66
Sodh-2	66
AdSS	66
scyl	66
Cp1	66
CG32521	66
Rh50	66
Clic	66
CG11426	66
EndoGI	66
CG32280	66
CG8312	66
CNBP	66
wal	66
CG6028	66
Fdh	66
CG11275	66
shg	66
RpL34a	66
oys	66
Cyp6a13	66
PHGPx	66
CG17323	66
pck	66
CG9413	66
CG12811	66
Picot	66
wdp	66
Debcl	66
Reck	66
CG14401	66
Idh	66
slp1	66
RpS30	66
betaTub97EF	66
Adi1	66
Got1	66
Lmpt	66
Tspo	66
red	66
sqh	66
CG18343	66
crok	66
Gs2	66
Drgx	66
Mlc-c	66
RpL3	66
aay	66
Taldo	66
CG15611	66
Cyp12b2	66
Nmdmc	66
CG8066	66
Synd	66
Jafrac1	66
baf	66
CG13937	66
Akap200	66
CG1665	66
Nep4	66
scu	66
CG11899	66
RpL9	66
Ugt35b	66
ERp60	66
CG5590	66
cold	66
CG6356	66
CG42394	66
CG6543	66
eEF2	66
Snp	66
E23	66
CG9331	66
Dip-B	66
Gel	66
GIIIspla2	66
CG8839	66
CG4716	66
CG32368	66
NLaz	66
mxt	66
Mgstl	66
CG5953	66
CG42671	66
Chd64	66
Krn	66
rhea	66
CG9932	66
parvin	66
CG11790	66
CG12384	66
Arc42	66
Myo31DF	66
htl	66
CG3308	66
NTPase	66
CG5618	66
CG15706	66
CG13698	66
CG15771	66
CG33941	66
sta	66
vsg	66
Stim	66
MtnA	66
cry	66
shn	66
betaggt-II	66
Tapdelta	66
Xbp1	66
noc	66
Rab9	66
spi	66
Sod3	66
Cyp28d1	66
CG7231	66
Cyp1	66
mino	66
Ilk	66
CG34136	66
spri	66
crim	66
sda	66
CG7920	66
l(1)G0193	66
yps	66
CG42542	66
CG17508	66
Nph	66
CG5888	66
Ipk2	66
CG8507	66
CG31549	66
Optix	66
Ubi-p63E	66
CG42672	66
sick	66
CG10126	66
CG31673	66
CG12355	66
CG31937	66
CR40469	66
Ssadh	66
MSBP	66
Arc1	66
CG7378	66
rgn	66
RpS15Ab	66
CCT4	66
26-29-p	66
CG3714	66
CG12926	66
CG30015	66
aop	66
CG9577	66
CG4572	66
Nlp	66
CR43651	66
Diap1	66
CG6574	66
CG9689	66
Magi	66
CR17025	66
CG17896	66
Prosalpha2	66
MESR3	66
Catsup	66
colt	66
CG32103	66
CG17333	66
Desat1	66
CG3609	66
cnc	66
raw	66
RpL22	66
CG2846	66
CG5191	66
CG8475	66
CG31676	66
CG4038	66
CG13887	66
ash2	66
SP1029	66
ens	66
Ent2	66
CG7414	66
CG7627	66
GstS1	66
Rab7	66
CG12171	66
mt:ND6	66
hts	66
alpha-Spec	66
loj	66
fabp	66
SNF4Agamma	66
Prosbeta1	66
Prosbeta3	66
CG33056	66
CD98hc	66
l(1)G0289	66
mt:ND3	66
CG10863	66
Lamp1	66
Prosalpha5	66
CG5567	66
Prosbeta6	66
Rel	66
cl	66
CG18081	66
beat-IIIc	66
Vps20	66
Dys	66
Nrg	66
CG8321	66
CG7272	66
Calr	66
Cat	66
Chmp1	66
CG8036	66
bai	66
fu12	66
Pomp	66
Got2	66
CG6084	66
Dad1	66
cer	66
capt	66
CG34423	66
CG4404	66
bdg	66
Hsc70-3	66
Esyt2	66
Inx3	66
CG17691	66
SREBP	66
eIF3k	66
CG5059	66
CG2862	66
wkd	66
sinu	66
Prosalpha7	66
cpa	66
Pax	66
Dif	66
Sesn	66
Sec61alpha	66
ics	66
coro	66
kune	66
Rpn11	66
cni	66
pr	66
CG11699	66
Shmt2	66
CG17841	66
LSm7	66
AspRS	66
CCT3	66
ras	66
Eip74EF	66
Reep1	66
CG3008	66
Non1	66
CG7523	66
CG8860	66
Pino	66
shot	66
CG6523	66
CG15715	66
CG3566	66
GEFmeso	66
deltaCOP	66
Dad	66
UGP	66
Xrp1	66
Galt	66
ACC	66
cact	66
CG5862	66
CG32276	66
CG13751	66
apolpp	66
alpha-Est9	66
Rpn6	66
CG15012	66
PH4alphaEFB	66
CG4658	66
CG5355	66
Arpc5	66
Rpn12	66
eIF3g1	66
Rpb12	66
CG12107	66
Tak1	66
Irk2	66
Snap29	66
Npc2a	66
ninaB	66
CG3760	66
cora	66
Eip93F	66
Uch	66
Arpc1	66
eIF2beta	66
CG11781	66
CG2915	66
CG1890	66
CR43459	66
Vta1	66
CHOp24	66
CG5382	66
LTV1	66
zip	66
CG8602	66
btsz	66
CG17765	66
ksh	66
MED10	66
CG6903	66
Arpc4	66
CG11151	66
Vps29	66
kek5	66
CG13364	66
CG17271	66
Fas3	66
Usp15-31	66
Pfrx	66
InR	66
hth	66
tud	66
Phm	66
disco	66
CG8498	66
Nep2	67
VGlut	67
CG45781	67
mirr	67
Ets65A	67
cpx	67
inaE	67
eys	67
D	67
Syt1	67
CG14459	67
CG14274	67
CG34383	67
CG1124	67
CG14509	67
Atox1	67
Sox21b	67
SoxN	67
CG32264	67
Scp2	67
Ggamma30A	67
trv	67
CG32700	67
Hasp	67
dpr13	67
CG32017	67
Ip259	67
hig	67
